d,real,null
130100,0.0003881940484999939,0.00034848827078829336
130200,4.852425606249924e-05,0.0003743022167726114
130300,0.0004609804325937428,0.00052273240618244
130400,0.00047311149660936763,0.00025168597334710075
130500,0.0003275387284218699,0.0006453486496079507
130600,0.00029114553637499545,0.00047755800070988354
130700,0.00031540766440624505,0.0005162789196863606
130800,0.0003639319204687443,0.00041947662224516794
130900,0.0006308153288124901,0.000471104514213804
131000,0.0003396697924374947,0.0006647091090961892
131100,0.0005216357526718669,0.0005162789196863606
131200,0.00031540766440624505,0.000458197541221645
131300,0.0007399949049531134,0.0003678487302765319
131400,0.00015770383220312253,0.0004904649737020425
131500,0.00020622808826562179,0.0004001161627569294
131600,0.0004973736246406172,0.00044529056822948597
131700,0.0003396697924374947,0.00047755800070988354
131800,0.00047311149660936763,0.0005420928656706786
131900,0.000448849368578118,0.000432383595237327
132000,0.00018196596023437216,0.0001936045948823852
132100,0.0001091795761406233,0.000458197541221645
132200,0.0003275387284218699,0.00024523248685102126
132300,0.0002304902162968714,0.0003743022167726114
132400,0.00029114553637499545,0.0002645929463392598
132500,0.00031540766440624505,0.0002904068923235778
132600,0.0002304902162968714,0.00044529056822948597
132700,0.00020622808826562179,0.0003678487302765319
132800,0.0004245872405468684,0.00021296505437062372
132900,9.704851212499848e-05,0.00024523248685102126
133000,0.00015770383220312253,0.0004904649737020425
133100,0.00029114553637499545,0.0001871511083863057
133200,0.0003396697924374947,0.00048401148720596303
133300,0.00030327660039062025,0.00034203478429221387
133400,0.00048524256062499243,0.0005098254331902811
133500,0.00019409702424999696,0.00041302313574908845
133600,0.0003396697924374947,0.00042593010874124743
133700,0.0006308153288124901,0.0003936626762608499
133800,0.0003881940484999939,0.00021941854086670324
133900,7.278638409374886e-05,0.0003613952437804524
134000,0.00020622808826562179,0.0002645929463392598
134100,0.00018196596023437216,0.0003678487302765319
134200,0.00047311149660936763,0.00024523248685102126
134300,0.00020622808826562179,0.0003743022167726114
134400,0.00040032511251561877,0.0003613952437804524
134500,0.00027901447235937065,0.0002968603788196573
134600,0.0005216357526718669,0.00034848827078829336
134700,7.278638409374886e-05,0.00023877900035494177
134800,0.00012131064015624811,0.0005162789196863606
134900,0.00031540766440624505,0.00016133716240198767
135000,9.704851212499848e-05,0.00032267432480397534
135100,0.00025475234432812105,0.0001806976218902262
135200,0.00018196596023437216,0.0003355812977961344
135300,0.00015770383220312253,0.0003549417572843729
135400,0.00047311149660936763,0.00034203478429221387
135500,0.00031540766440624505,0.0004001161627569294
135600,0.00027901447235937065,0.0005872672711432352
135700,0.0004973736246406172,0.00040656964925300896
135800,0.00020622808826562179,0.00038075570326869093
135900,0.0003396697924374947,0.0001936045948823852
136000,0.0002304902162968714,0.0002000580813784647
136100,7.278638409374886e-05,0.0001677906488980672
136200,9.704851212499848e-05,0.00015488367590590818
136300,9.704851212499848e-05,0.00030976735181181635
136400,0.0003639319204687443,0.00042593010874124743
136500,0.00026688340834374585,0.0002904068923235778
136600,0.0002304902162968714,0.00022587202736278276
136700,0.0003396697924374947,0.00015488367590590818
136800,0.0,0.0002645929463392598
136900,0.00029114553637499545,0.0001871511083863057
137000,0.00020622808826562179,0.0002710464328353393
137100,0.00013344170417187292,0.00012261624342551063
137200,0.00012131064015624811,0.0002645929463392598
137300,9.704851212499848e-05,0.0001677906488980672
137400,4.852425606249924e-05,0.0003033138653157368
137500,0.0003396697924374947,0.00025168597334710075
137600,0.00024262128031249622,0.0002645929463392598
137700,0.00020622808826562179,0.0002710464328353393
137800,9.704851212499848e-05,0.0004001161627569294
137900,0.00040032511251561877,0.000432383595237327
138000,0.0003639319204687443,0.0003033138653157368
138100,0.00020622808826562179,0.0003549417572843729
138200,0.0006550774568437398,0.0002710464328353393
138300,7.278638409374886e-05,0.0004517440547255655
138400,0.0006065532007812405,0.000458197541221645
138500,0.00026688340834374585,0.0001871511083863057
138600,0.0003881940484999939,0.0001806976218902262
138700,4.852425606249924e-05,0.00016133716240198767
138800,9.704851212499848e-05,0.00011616275692943112
138900,7.278638409374886e-05,0.0002645929463392598
139000,4.852425606249924e-05,0.00017424413539414668
139100,0.00047311149660936763,0.00020651156787454422
139200,4.852425606249924e-05,0.0001677906488980672
139300,9.704851212499848e-05,0.0003033138653157368
139400,0.00020622808826562179,0.0005098254331902811
139500,0.0003275387284218699,0.00032267432480397534
139600,0.0005095046886562421,0.00034203478429221387
139700,0.00020622808826562179,0.00040656964925300896
139800,0.00018196596023437216,0.00030976735181181635
139900,0.0003396697924374947,0.00041302313574908845
140000,0.000448849368578118,0.00034848827078829336
140100,0.0003275387284218699,0.0005679068116549967
140200,0.0004245872405468684,0.0005162789196863606
140300,0.0005337668166874917,0.00038075570326869093
140400,0.0003396697924374947,0.00025168597334710075
140500,0.0003396697924374947,0.0001806976218902262
140600,0.00012131064015624811,0.0001677906488980672
140700,0.00015770383220312253,0.0001936045948823852
140800,7.278638409374886e-05,0.00021941854086670324
140900,0.00012131064015624811,0.00021941854086670324
141000,0.00016983489621874735,0.00030976735181181635
141100,0.0003396697924374947,0.00010325578393727211
141200,7.278638409374886e-05,0.0002000580813784647
141300,0.00020622808826562179,0.0002645929463392598
141400,0.00014557276818749772,0.00017424413539414668
141500,0.00027901447235937065,0.00012261624342551063
141600,7.278638409374886e-05,0.0001677906488980672
141700,0.00015770383220312253,5.808137846471556e-05
141800,4.852425606249924e-05,9.68022974411926e-05
141900,4.852425606249924e-05,0.0002968603788196573
142000,4.852425606249924e-05,0.00023877900035494177
142100,0.0005216357526718669,0.0002839534058274983
142200,4.852425606249924e-05,0.0001871511083863057
142300,0.00020622808826562179,0.00014197670291374916
142400,0.00031540766440624505,0.00022587202736278276
142500,7.278638409374886e-05,0.00010325578393727211
142600,0.00018196596023437216,0.00023877900035494177
142700,2.426212803124962e-05,0.00017424413539414668
142800,0.0003396697924374947,0.00042593010874124743
142900,0.0003881940484999939,0.0002839534058274983
143000,0.00012131064015624811,0.00024523248685102126
143100,0.00025475234432812105,0.0001936045948823852
143200,2.426212803124962e-05,0.0001806976218902262
143300,0.00020622808826562179,0.00047755800070988354
143400,0.0005701600087343661,0.00017424413539414668
143500,4.852425606249924e-05,0.00038075570326869093
143600,0.0004245872405468684,0.00023232551385886225
143700,7.278638409374886e-05,0.0002581394598431803
143800,7.278638409374886e-05,0.0002000580813784647
143900,0.0003396697924374947,0.00023877900035494177
144000,0.00018196596023437216,0.00023232551385886225
144100,0.00013344170417187292,0.0003613952437804524
144200,0.00031540766440624505,0.0003033138653157368
144300,0.0005580289447187413,0.00023232551385886225
144400,2.426212803124962e-05,0.00016133716240198767
144500,0.00018196596023437216,0.0001677906488980672
144600,7.278638409374886e-05,0.00010325578393727211
144700,9.704851212499848e-05,0.00011616275692943112
144800,9.704851212499848e-05,4.517440547255655e-05
144900,7.278638409374886e-05,7.098835145687458e-05
145000,4.852425606249924e-05,9.68022974411926e-05
145100,0.0,0.00021296505437062372
145200,0.00014557276818749772,0.0001677906488980672
145300,0.00015770383220312253,0.00021941854086670324
145400,0.0003396697924374947,0.00015488367590590818
145500,4.852425606249924e-05,0.00013552321641766964
145600,0.00020622808826562179,8.38953244490336e-05
145700,7.278638409374886e-05,7.098835145687458e-05
145800,7.278638409374886e-05,0.00010970927043335162
145900,2.426212803124962e-05,9.68022974411926e-05
146000,0.00012131064015624811,0.00014843018940982866
146100,2.426212803124962e-05,0.0002968603788196573
146200,0.0003396697924374947,0.00022587202736278276
146300,0.00018196596023437216,0.0002000580813784647
146400,0.00020622808826562179,0.00011616275692943112
146500,0.00018196596023437216,0.00013552321641766964
146600,0.00018196596023437216,0.0002000580813784647
146700,0.00013344170417187292,0.00021296505437062372
146800,0.00020622808826562179,0.00010325578393727211
146900,4.852425606249924e-05,0.00017424413539414668
147000,9.704851212499848e-05,0.00016133716240198767
147100,0.0,8.38953244490336e-05
147200,0.00020622808826562179,0.0001871511083863057
147300,7.278638409374886e-05,7.744183795295409e-05
147400,0.00020622808826562179,0.00013552321641766964
147500,7.278638409374886e-05,0.0001806976218902262
147600,9.704851212499848e-05,0.0003033138653157368
147700,0.0003639319204687443,0.0001677906488980672
147800,7.278638409374886e-05,7.098835145687458e-05
147900,4.852425606249924e-05,6.453486496079508e-05
148000,4.852425606249924e-05,7.744183795295409e-05
148100,2.426212803124962e-05,6.453486496079508e-05
148200,4.852425606249924e-05,7.098835145687458e-05
148300,0.00013344170417187292,0.00012261624342551063
148400,4.852425606249924e-05,0.0002968603788196573
148500,0.000448849368578118,0.00020651156787454422
148600,7.278638409374886e-05,7.098835145687458e-05
148700,4.852425606249924e-05,0.00011616275692943112
148800,0.0,0.00010970927043335162
148900,2.426212803124962e-05,3.8720918976477044e-05
149000,9.704851212499848e-05,4.517440547255655e-05
149100,2.426212803124962e-05,9.68022974411926e-05
149200,2.426212803124962e-05,5.1627891968636056e-05
149300,2.426212803124962e-05,0.00021941854086670324
149400,0.00012131064015624811,0.00011616275692943112
149500,0.00015770383220312253,5.1627891968636056e-05
149600,9.704851212499848e-05,0.0001806976218902262
149700,0.00018196596023437216,0.0001936045948823852
149800,9.704851212499848e-05,9.03488109451131e-05
149900,4.852425606249924e-05,9.68022974411926e-05
150000,0.00018196596023437216,0.00023877900035494177
150100,0.00014557276818749772,0.00011616275692943112
150200,0.00020622808826562179,5.808137846471556e-05
150300,2.426212803124962e-05,7.744183795295409e-05
150400,7.278638409374886e-05,0.00013552321641766964
150500,9.704851212499848e-05,9.68022974411926e-05
150600,9.704851212499848e-05,9.03488109451131e-05
150700,0.0,5.808137846471556e-05
150800,9.704851212499848e-05,8.38953244490336e-05
150900,2.426212803124962e-05,8.38953244490336e-05
151000,7.278638409374886e-05,0.00010970927043335162
151100,4.852425606249924e-05,0.00017424413539414668
151200,0.00029114553637499545,9.68022974411926e-05
151300,4.852425606249924e-05,0.0002839534058274983
151400,0.0002304902162968714,0.00023232551385886225
151500,0.0003275387284218699,7.744183795295409e-05
151600,7.278638409374886e-05,0.00020651156787454422
151700,4.852425606249924e-05,0.0001677906488980672
151800,0.00027901447235937065,0.00034203478429221387
151900,0.00012131064015624811,0.00016133716240198767
152000,0.0002304902162968714,0.00010325578393727211
152100,7.278638409374886e-05,0.00014197670291374916
152200,0.0,0.0002000580813784647
152300,0.00026688340834374585,0.00020651156787454422
152400,7.278638409374886e-05,0.0001806976218902262
152500,0.0002304902162968714,9.68022974411926e-05
152600,0.00012131064015624811,0.0001677906488980672
152700,9.704851212499848e-05,9.68022974411926e-05
152800,7.278638409374886e-05,0.00012261624342551063
152900,9.704851212499848e-05,9.68022974411926e-05
153000,9.704851212499848e-05,0.00012906972992159015
153100,9.704851212499848e-05,0.00014843018940982866
153200,7.278638409374886e-05,0.0002000580813784647
153300,0.0002304902162968714,0.00014197670291374916
153400,0.0002183591522812466,0.00014843018940982866
153500,9.704851212499848e-05,0.00012261624342551063
153600,0.0,0.00010325578393727211
153700,0.00012131064015624811,0.00014197670291374916
153800,7.278638409374886e-05,0.0001871511083863057
153900,0.00030327660039062025,0.00014843018940982866
154000,4.852425606249924e-05,0.00017424413539414668
154100,9.704851212499848e-05,0.00020651156787454422
154200,0.0002183591522812466,0.00030976735181181635
154300,0.00030327660039062025,0.00013552321641766964
154400,0.00016983489621874735,0.00014843018940982866
154500,9.704851212499848e-05,0.00012906972992159015
154600,7.278638409374886e-05,0.00021941854086670324
154700,7.278638409374886e-05,0.00013552321641766964
154800,0.00016983489621874735,0.0002000580813784647
154900,0.00030327660039062025,0.00016133716240198767
155000,2.426212803124962e-05,7.744183795295409e-05
155100,4.852425606249924e-05,9.68022974411926e-05
155200,0.00015770383220312253,7.744183795295409e-05
155300,4.852425606249924e-05,0.00010325578393727211
155400,4.852425606249924e-05,0.0001677906488980672
155500,4.852425606249924e-05,9.03488109451131e-05
155600,7.278638409374886e-05,0.00016133716240198767
155700,0.00013344170417187292,0.00012261624342551063
155800,4.852425606249924e-05,0.00020651156787454422
155900,0.00018196596023437216,0.00021296505437062372
156000,0.0003396697924374947,8.38953244490336e-05
156100,2.426212803124962e-05,0.00011616275692943112
156200,2.426212803124962e-05,0.00016133716240198767
156300,0.00018196596023437216,1.2906972992159014e-05
156400,2.426212803124962e-05,5.808137846471556e-05
156500,2.426212803124962e-05,4.517440547255655e-05
156600,2.426212803124962e-05,0.0002645929463392598
156700,0.00015770383220312253,0.00023877900035494177
156800,0.00029114553637499545,5.1627891968636056e-05
156900,9.704851212499848e-05,5.1627891968636056e-05
157000,2.426212803124962e-05,1.2906972992159014e-05
157100,2.426212803124962e-05,3.8720918976477044e-05
157200,2.426212803124962e-05,5.808137846471556e-05
157300,7.278638409374886e-05,5.1627891968636056e-05
157400,2.426212803124962e-05,3.8720918976477044e-05
157500,4.852425606249924e-05,5.808137846471556e-05
157600,4.852425606249924e-05,9.68022974411926e-05
157700,7.278638409374886e-05,3.226743248039754e-05
157800,7.278638409374886e-05,5.1627891968636056e-05
157900,2.426212803124962e-05,3.226743248039754e-05
158000,2.426212803124962e-05,6.453486496079508e-05
158100,0.0,7.744183795295409e-05
158200,4.852425606249924e-05,6.453486496079508e-05
158300,0.00015770383220312253,0.00011616275692943112
158400,7.278638409374886e-05,5.1627891968636056e-05
158500,7.278638409374886e-05,3.8720918976477044e-05
158600,4.852425606249924e-05,0.00012261624342551063
158700,0.0,5.808137846471556e-05
158800,0.00015770383220312253,5.808137846471556e-05
158900,2.426212803124962e-05,0.00014197670291374916
159000,4.852425606249924e-05,0.00010325578393727211
159100,0.00013344170417187292,0.00010970927043335162
159200,4.852425606249924e-05,4.517440547255655e-05
159300,4.852425606249924e-05,1.9360459488238522e-05
159400,2.426212803124962e-05,6.453486496079508e-05
159500,2.426212803124962e-05,2.5813945984318028e-05
159600,0.0,1.9360459488238522e-05
159700,7.278638409374886e-05,3.8720918976477044e-05
159800,2.426212803124962e-05,5.808137846471556e-05
159900,4.852425606249924e-05,6.453486496079507e-06
160000,0.0,2.5813945984318028e-05
160100,2.426212803124962e-05,2.5813945984318028e-05
160200,2.426212803124962e-05,1.2906972992159014e-05
160300,2.426212803124962e-05,3.8720918976477044e-05
160400,2.426212803124962e-05,1.9360459488238522e-05
160500,0.0,1.2906972992159014e-05
160600,0.0,1.2906972992159014e-05
160700,0.0,2.5813945984318028e-05
160800,0.0,2.5813945984318028e-05
160900,4.852425606249924e-05,2.5813945984318028e-05
161000,2.426212803124962e-05,1.9360459488238522e-05
161100,0.0,6.453486496079507e-06
161200,0.0,1.9360459488238522e-05
161300,2.426212803124962e-05,4.517440547255655e-05
161400,0.0,1.2906972992159014e-05
161500,0.0,1.2906972992159014e-05
161600,2.426212803124962e-05,1.9360459488238522e-05
161700,2.426212803124962e-05,1.2906972992159014e-05
161800,0.0,2.5813945984318028e-05
161900,0.0,1.2906972992159014e-05
162000,2.426212803124962e-05,2.5813945984318028e-05
162100,2.426212803124962e-05,1.9360459488238522e-05
162200,0.0,1.2906972992159014e-05
162300,0.0,1.2906972992159014e-05
162400,0.0,7.098835145687458e-05
162500,2.426212803124962e-05,4.517440547255655e-05
162600,7.278638409374886e-05,2.5813945984318028e-05
162700,4.852425606249924e-05,0.0
162800,0.0,1.9360459488238522e-05
162900,0.0,2.5813945984318028e-05
163000,2.426212803124962e-05,3.226743248039754e-05
163100,2.426212803124962e-05,4.517440547255655e-05
163200,2.426212803124962e-05,5.1627891968636056e-05
163300,2.426212803124962e-05,1.9360459488238522e-05
163400,4.852425606249924e-05,1.9360459488238522e-05
163500,0.0,5.808137846471556e-05
163600,0.0,3.8720918976477044e-05
163700,7.278638409374886e-05,1.9360459488238522e-05
163800,0.0,5.1627891968636056e-05
163900,2.426212803124962e-05,9.03488109451131e-05
164000,0.00015770383220312253,5.1627891968636056e-05
164100,2.426212803124962e-05,1.9360459488238522e-05
164200,2.426212803124962e-05,1.9360459488238522e-05
164300,0.0,5.808137846471556e-05
164400,0.0,5.1627891968636056e-05
164500,0.0,3.226743248039754e-05
164600,7.278638409374886e-05,2.5813945984318028e-05
164700,2.426212803124962e-05,3.8720918976477044e-05
164800,2.426212803124962e-05,5.1627891968636056e-05
164900,7.278638409374886e-05,3.8720918976477044e-05
165000,2.426212803124962e-05,1.2906972992159014e-05
165100,2.426212803124962e-05,3.8720918976477044e-05
165200,2.426212803124962e-05,4.517440547255655e-05
165300,2.426212803124962e-05,0.00010325578393727211
165400,0.00013344170417187292,3.226743248039754e-05
165500,0.0,2.5813945984318028e-05
165600,4.852425606249924e-05,7.098835145687458e-05
165700,2.426212803124962e-05,2.5813945984318028e-05
165800,2.426212803124962e-05,1.9360459488238522e-05
165900,0.0,3.8720918976477044e-05
166000,4.852425606249924e-05,3.8720918976477044e-05
166100,7.278638409374886e-05,9.03488109451131e-05
166200,0.00013344170417187292,9.03488109451131e-05
166300,0.0,0.0001677906488980672
166400,0.00013344170417187292,3.8720918976477044e-05
166500,0.0,1.9360459488238522e-05
166600,2.426212803124962e-05,5.808137846471556e-05
166700,0.0,0.00010325578393727211
166800,0.00020622808826562179,6.453486496079508e-05
166900,0.0,1.2906972992159014e-05
167000,2.426212803124962e-05,7.098835145687458e-05
167100,2.426212803124962e-05,8.38953244490336e-05
167200,0.0,5.808137846471556e-05
167300,0.00018196596023437216,2.5813945984318028e-05
167400,0.0,1.9360459488238522e-05
167500,0.0,6.453486496079508e-05
167600,4.852425606249924e-05,3.226743248039754e-05
167700,7.278638409374886e-05,2.5813945984318028e-05
167800,4.852425606249924e-05,1.9360459488238522e-05
167900,4.852425606249924e-05,1.2906972992159014e-05
168000,0.0,2.5813945984318028e-05
168100,0.0,1.9360459488238522e-05
168200,0.0,4.517440547255655e-05
168300,4.852425606249924e-05,5.808137846471556e-05
168400,4.852425606249924e-05,9.03488109451131e-05
168500,0.0,5.808137846471556e-05
168600,0.0001091795761406233,6.453486496079507e-06
168700,0.0,6.453486496079507e-06
168800,0.0,3.226743248039754e-05
168900,0.0,0.0
169000,0.0,1.2906972992159014e-05
169100,0.0,2.5813945984318028e-05
169200,0.0,2.5813945984318028e-05
169300,2.426212803124962e-05,1.2906972992159014e-05
169400,4.852425606249924e-05,1.9360459488238522e-05
169500,2.426212803124962e-05,1.9360459488238522e-05
169600,2.426212803124962e-05,2.5813945984318028e-05
169700,0.0,1.2906972992159014e-05
169800,0.0,3.226743248039754e-05
169900,0.0,2.5813945984318028e-05
170000,4.852425606249924e-05,4.517440547255655e-05
170100,2.426212803124962e-05,2.5813945984318028e-05
170200,4.852425606249924e-05,8.38953244490336e-05
170300,9.704851212499848e-05,6.453486496079508e-05
170400,4.852425606249924e-05,3.226743248039754e-05
170500,4.852425606249924e-05,4.517440547255655e-05
170600,2.426212803124962e-05,2.5813945984318028e-05
170700,2.426212803124962e-05,2.5813945984318028e-05
170800,0.0,3.8720918976477044e-05
170900,2.426212803124962e-05,1.9360459488238522e-05
171000,2.426212803124962e-05,4.517440547255655e-05
171100,2.426212803124962e-05,1.9360459488238522e-05
171200,2.426212803124962e-05,6.453486496079507e-06
171300,0.0,1.9360459488238522e-05
171400,0.0,2.5813945984318028e-05
171500,0.0,5.808137846471556e-05
171600,2.426212803124962e-05,1.2906972992159014e-05
171700,2.426212803124962e-05,1.2906972992159014e-05
171800,0.0,5.1627891968636056e-05
171900,4.852425606249924e-05,6.453486496079507e-06
172000,7.278638409374886e-05,3.226743248039754e-05
172100,2.426212803124962e-05,1.9360459488238522e-05
172200,0.0,1.2906972992159014e-05
172300,0.0,4.517440547255655e-05
172400,9.704851212499848e-05,5.1627891968636056e-05
172500,2.426212803124962e-05,3.226743248039754e-05
172600,2.426212803124962e-05,6.453486496079508e-05
172700,4.852425606249924e-05,2.5813945984318028e-05
172800,7.278638409374886e-05,1.2906972992159014e-05
172900,9.704851212499848e-05,4.517440547255655e-05
173000,0.0,4.517440547255655e-05
173100,2.426212803124962e-05,5.1627891968636056e-05
173200,2.426212803124962e-05,5.1627891968636056e-05
173300,2.426212803124962e-05,5.1627891968636056e-05
173400,4.852425606249924e-05,9.68022974411926e-05
173500,4.852425606249924e-05,0.00010325578393727211
173600,0.00015770383220312253,4.517440547255655e-05
173700,2.426212803124962e-05,7.098835145687458e-05
173800,7.278638409374886e-05,3.8720918976477044e-05
173900,0.0,3.8720918976477044e-05
174000,4.852425606249924e-05,7.744183795295409e-05
174100,0.0,9.68022974411926e-05
174200,7.278638409374886e-05,5.808137846471556e-05
174300,9.704851212499848e-05,2.5813945984318028e-05
174400,0.0,2.5813945984318028e-05
174500,4.852425606249924e-05,5.1627891968636056e-05
174600,4.852425606249924e-05,3.226743248039754e-05
174700,2.426212803124962e-05,4.517440547255655e-05
174800,2.426212803124962e-05,5.808137846471556e-05
174900,7.278638409374886e-05,8.38953244490336e-05
175000,4.852425606249924e-05,8.38953244490336e-05
175100,0.00012131064015624811,2.5813945984318028e-05
175200,2.426212803124962e-05,5.1627891968636056e-05
175300,2.426212803124962e-05,0.00013552321641766964
175400,0.00015770383220312253,6.453486496079508e-05
175500,0.0,9.68022974411926e-05
175600,9.704851212499848e-05,8.38953244490336e-05
175700,4.852425606249924e-05,5.808137846471556e-05
175800,7.278638409374886e-05,6.453486496079508e-05
175900,7.278638409374886e-05,5.1627891968636056e-05
176000,2.426212803124962e-05,5.808137846471556e-05
176100,0.00014557276818749772,7.744183795295409e-05
176200,2.426212803124962e-05,4.517440547255655e-05
176300,2.426212803124962e-05,7.098835145687458e-05
176400,2.426212803124962e-05,3.226743248039754e-05
176500,2.426212803124962e-05,3.8720918976477044e-05
176600,0.0,4.517440547255655e-05
176700,2.426212803124962e-05,1.9360459488238522e-05
176800,0.0,4.517440547255655e-05
176900,2.426212803124962e-05,2.5813945984318028e-05
177000,2.426212803124962e-05,1.2906972992159014e-05
177100,0.0,2.5813945984318028e-05
177200,0.0,3.8720918976477044e-05
177300,4.852425606249924e-05,2.5813945984318028e-05
177400,4.852425606249924e-05,5.808137846471556e-05
177500,2.426212803124962e-05,2.5813945984318028e-05
177600,2.426212803124962e-05,3.8720918976477044e-05
177700,7.278638409374886e-05,2.5813945984318028e-05
177800,2.426212803124962e-05,3.8720918976477044e-05
177900,0.0,2.5813945984318028e-05
178000,2.426212803124962e-05,1.9360459488238522e-05
178100,0.0,6.453486496079507e-06
178200,0.0,6.453486496079507e-06
178300,0.0,2.5813945984318028e-05
178400,0.0,1.2906972992159014e-05
178500,2.426212803124962e-05,2.5813945984318028e-05
178600,2.426212803124962e-05,1.2906972992159014e-05
178700,0.0,0.0
178800,0.0,0.0
178900,0.0,1.2906972992159014e-05
179000,0.0,0.0
179100,0.0,6.453486496079507e-06
179200,0.0,6.453486496079507e-06
179300,0.0,0.0
179400,0.0,6.453486496079507e-06
179500,0.0,1.2906972992159014e-05
179600,2.426212803124962e-05,0.0
179700,0.0,0.0
179800,0.0,0.0
179900,0.0,6.453486496079507e-06
180000,0.0,0.0
180100,0.0,1.2906972992159014e-05
180200,0.0,0.0
180300,0.0,0.0
180400,0.0,0.0
180500,0.0,2.5813945984318028e-05
180600,2.426212803124962e-05,6.453486496079507e-06
180700,2.426212803124962e-05,1.2906972992159014e-05
180800,0.0,6.453486496079507e-06
180900,0.0,1.2906972992159014e-05
181000,0.0,0.0
181100,0.0,0.0
181200,0.0,0.0
181300,0.0,0.0
181400,0.0,1.2906972992159014e-05
181500,0.0,1.2906972992159014e-05
181600,0.0,6.453486496079507e-06
181700,2.426212803124962e-05,2.5813945984318028e-05
181800,2.426212803124962e-05,6.453486496079507e-06
181900,0.0,6.453486496079507e-06
182000,0.0,6.453486496079507e-06
182100,0.0,0.0
182200,0.0,6.453486496079507e-06
182300,0.0,1.9360459488238522e-05
182400,2.426212803124962e-05,6.453486496079507e-06
182500,0.0,1.2906972992159014e-05
182600,0.0,6.453486496079507e-06
182700,2.426212803124962e-05,1.9360459488238522e-05
182800,0.0,6.453486496079507e-06
182900,2.426212803124962e-05,1.9360459488238522e-05
183000,0.0,0.0
183100,2.426212803124962e-05,6.453486496079507e-06
183200,0.0,3.226743248039754e-05
183300,0.0,3.226743248039754e-05
183400,0.0,0.0
183500,4.852425606249924e-05,6.453486496079507e-06
183600,0.0,6.453486496079507e-06
183700,0.0,0.0
183800,0.0,1.2906972992159014e-05
183900,0.0,0.0
184000,0.0,0.0
184100,0.0,1.2906972992159014e-05
184200,0.0,2.5813945984318028e-05
184300,4.852425606249924e-05,1.2906972992159014e-05
184400,0.0,6.453486496079507e-06
184500,0.0,6.453486496079507e-06
184600,0.0,0.0
184700,0.0,1.2906972992159014e-05
184800,0.0,2.5813945984318028e-05
184900,2.426212803124962e-05,1.9360459488238522e-05
185000,4.852425606249924e-05,1.9360459488238522e-05
185100,0.0,1.9360459488238522e-05
185200,2.426212803124962e-05,0.0
185300,0.0,6.453486496079507e-06
185400,2.426212803124962e-05,6.453486496079507e-06
185500,0.0,0.0
185600,0.0,0.0
185700,0.0,0.0
185800,0.0,0.0
185900,0.0,0.0
186000,0.0,6.453486496079507e-06
186100,0.0,0.0
186200,0.0,0.0
186300,0.0,0.0
186400,0.0,6.453486496079507e-06
186500,0.0,0.0
186600,0.0,0.0
186700,0.0,1.2906972992159014e-05
186800,0.0,0.0
186900,0.0,0.0
187000,0.0,0.0
187100,0.0,0.0
187200,0.0,1.2906972992159014e-05
187300,0.0,6.453486496079507e-06
187400,0.0,6.453486496079507e-06
187500,0.0,0.0
187600,0.0,1.9360459488238522e-05
187700,0.0,0.0
187800,2.426212803124962e-05,0.0
187900,0.0,0.0
188000,0.0,0.0
188100,0.0,1.2906972992159014e-05
188200,0.0,0.0
188300,0.0,6.453486496079507e-06
188400,0.0,0.0
188500,0.0,0.0
188600,0.0,0.0
188700,0.0,1.2906972992159014e-05
188800,0.0,6.453486496079507e-06
188900,0.0,6.453486496079507e-06
189000,2.426212803124962e-05,6.453486496079507e-06
189100,0.0,0.0
189200,0.0,0.0
189300,0.0,0.0
189400,0.0,6.453486496079507e-06
189500,0.0,0.0
189600,0.0,0.0
189700,0.0,0.0
189800,0.0,6.453486496079507e-06
189900,0.0,0.0
190000,0.0,0.0
190100,0.0,6.453486496079507e-06
190200,0.0,0.0
190300,0.0,4.517440547255655e-05
190400,0.00013344170417187292,0.0
190500,0.0,3.226743248039754e-05
190600,0.0,1.9360459488238522e-05
190700,0.0,0.0
190800,2.426212803124962e-05,6.453486496079507e-06
190900,0.0,0.0
191000,0.0,0.0
191100,0.0,1.2906972992159014e-05
191200,0.0,0.0
191300,0.0,0.0
191400,0.0,0.0
191500,0.0,0.0
191600,0.0,2.5813945984318028e-05
191700,0.0,3.226743248039754e-05
191800,0.0,0.0
191900,0.0,1.2906972992159014e-05
192000,0.0,6.453486496079507e-06
192100,2.426212803124962e-05,6.453486496079507e-06
192200,0.0,6.453486496079507e-06
192300,0.0,6.453486496079507e-06
192400,0.0,6.453486496079507e-06
192500,0.0,6.453486496079507e-06
192600,0.0,0.0
192700,0.0,6.453486496079507e-06
192800,0.0,6.453486496079507e-06
192900,0.0,2.5813945984318028e-05
193000,0.0,2.5813945984318028e-05
193100,0.00026688340834374585,0.00013552321641766964
193200,4.852425606249924e-05,3.8720918976477044e-05
193300,0.0,1.2906972992159014e-05
193400,0.0,0.0
193500,0.0,0.0
193600,0.0,6.453486496079507e-06
193700,0.0,3.8720918976477044e-05
193800,0.0,4.517440547255655e-05
193900,0.0,1.9360459488238522e-05
194000,0.00013344170417187292,5.1627891968636056e-05
194100,0.0,3.226743248039754e-05
194200,0.00013344170417187292,5.1627891968636056e-05
194300,0.00013344170417187292,6.453486496079508e-05
194400,0.0,3.226743248039754e-05
194500,0.0,8.38953244490336e-05
194600,0.0,2.5813945984318028e-05
194700,0.00013344170417187292,0.0
194800,0.0,2.5813945984318028e-05
194900,0.0,0.0
